TIME,UNEMP_GAP,INFL_OECD,GDP_GAP,COMM,CISS,INFLATION_EXPECTATION
1989-11,-0.090517492476283,1.189296,0.0040096133325961,-3.3251900108577703,0.0978227272727272,2.122222222222222
1989-12,-0.0679627785654464,1.289683,0.0040096133325961,-5.082128316720491,0.0157,2.122222222222222
1990-01,-0.1464515239139858,2.204409,0.0090655155896666,-7.913030616772665,0.0383260869565217,2.275
1990-02,-0.1260278689266973,2.297702,0.0090655155896666,-2.698361708962416,0.051405,2.20909090909091
1990-03,-0.2067348239811881,2.288557,0.0090655155896666,5.430835259161437,0.0346636363636363,2.06363636363636
1990-04,-0.188614427017808,2.178218,0.010167542834,-1.1586034131830236,0.0155380952380952,2.225
1990-05,-0.2717071208007935,2.277228,0.010167542834,-0.5860921907175687,0.0077043478260869,2.25384615384615
1990-06,-0.2560518927361483,2.279485,0.010167542834,0.7807520713830396,0.008495238095238,2.15454545454545
1990-07,-0.3416856337243175,2.371542,0.0166508167883829,-3.794466403162056,0.020790909090909,2.14
1990-08,-0.3286432589566939,2.364532,0.0166508167883829,-0.2958093672966289,0.0869043478260869,2.15454545454545
1990-09,-0.3169570471614484,2.745098,0.0166508167883829,3.939343992088351,0.08969,2.71818181818182
1990-10,-0.406656741239134,2.938296,0.0176927862617812,-7.12020298128766,0.1057782608695652,2.87916666666667
1990-11,-0.3977696384340801,2.840353,0.0176927862617812,-9.919754140344894,0.0345090909090909,2.99166666666667
1990-12,-0.3903198982071139,2.644466,0.0176927862617812,-2.103866565579981,0.1152904761904762,3.125
1991-01,-0.4843286108088955,2.886667,0.0069603610871107,-0.871248789932233,0.251295652173913,2.51111111111111
1991-02,-0.4798138547624706,2.586035,0.0069603610871107,-1.8359375000000069,0.191055,2.44444444444444
1991-03,-0.4767899714874124,2.892996,0.0069603610871107,8.197373656983697,0.1008857142857142,2.54
1991-04,-0.4752676001358962,2.594671,0.0121326446418894,3.0525928650239065,0.054040909090909,2.5
1991-05,-0.5752537009251322,2.696128,0.0121326446418894,-0.9992862241256284,0.0465043478260869,2.48888888888889
1991-06,-0.576751566884055,2.996608,0.0121326446418894,2.541456380677732,0.01633,2.64444444444444
1991-07,-0.5797600523556401,3.599904,0.0098984217563513,-0.8261557391457175,0.0509043478260869,2.7
1991-08,-0.584273561439292,3.400578,0.0098984217563513,-5.317263381779513,0.1201454545454545,2.8
1991-09,-0.5902820247772249,3.403149,0.0098984217563513,-5.016847622613252,0.1133285714285714,3.10833333333333
1991-10,-0.5977708647280018,3.403996,0.0147575437072866,-4.119038234134809,0.0336130434782608,3.29166666666667
1991-11,-0.7067209490049313,3.7,0.0147575437072866,-3.473792394655695,0.0486809523809523,3.53333333333333
1991-12,-0.7171085328918183,3.7,0.0147575437072866,-3.705281090289614,0.042840909090909,3.55454545454545
1992-01,-0.7289044185787255,3.359684,0.0157478555303196,2.056612118531631,0.1370304347826087,3.1
1992-02,-0.7420738750108713,3.751234,0.0157478555303196,5.200433369447444,0.09639,3.2
1992-03,-0.7565765468709831,3.823529,0.0157478555303196,3.2543769309989923,0.0386045454545454,3.26
1992-04,-0.7723663529631244,4.113614,0.0005262327453454,2.373828047077597,0.0380454545454545,3.15
1992-05,-0.7893913743093588,3.910069,0.0005262327453454,-1.9485580670303928,0.0449571428571428,3.15454545454545
1992-06,-0.7075937323148276,3.414634,0.0005262327453454,-1.748807631160576,0.0643045454545454,3.20909090909091
1992-07,-0.7269094574018435,2.801932,-0.0024025491095898,-3.0946601941747587,0.1108652173913043,3.32307692307692
1992-08,-0.647269120164542,2.895753,-0.0024025491095898,-2.5464412439991646,0.1479190476190476,3.36923076923077
1992-09,-0.6685976823277855,2.870813,-0.0024025491095898,0.5354465624330729,0.4138181818181818,3.31666666666667
1992-10,-0.590815111255945,2.576336,-0.0046349449049412,-1.5338730293992353,0.5611409090909091,3.33846153846154
1992-11,-0.6138362153806565,2.476191,-0.0046349449049412,3.461704889658157,0.220847619047619,3.25714285714286
1992-12,-0.5375712443749778,2.290076,-0.0046349449049412,1.129234629861986,0.1039173913043478,3.44545454545455
1993-01,-0.4619257115214141,2.48566,-0.0045610223474996,1.1373035566583978,0.1157047619047619,2.9
1993-02,-0.386800982176199,2.568982,-0.0045610223474996,4.9683091392353385,0.144315,2.8
1993-03,-0.3120948574539701,2.455146,-0.0045610223474996,1.051811453058038,0.0753130434782608,2.6
1993-04,-0.2377021538938812,2.445908,-0.0082503846473223,-7.208943716268312,0.0196318181818181,2.6
1993-05,-0.2635152798957545,2.351835,-0.0082503846473223,-3.489821354383049,0.0194333333333333,2.8
1993-06,-0.1894248097378561,2.264151,-0.0082503846473223,1.5066724063710568,0.0187863636363636,2.7
1993-07,-0.1153192844015373,2.537594,-0.0064572040795001,3.710771840542826,0.0719090909090909,2.7
1993-08,-0.1410857832569672,3.001876,-0.0064572040795001,0.8382743815170901,0.0926,2.7
1993-09,-0.0666104958650173,2.790698,-0.0064572040795001,-4.480940794809407,0.0238772727272727,2.7
1993-10,-0.0917785231616905,2.790698,-0.019224509012016,0.1061345786457224,0.0080238095238095,2.5
1993-11,-0.1164744521131124,2.695167,-0.019224509012016,4.643765903307906,0.015640909090909,2.6
1993-12,-0.040582161517797,2.61194,-0.019224509012016,4.761904761904767,0.008391304347826,2.5
1994-01,-0.0639846314516292,2.985075,-0.0111449991312362,4.642166344293996,0.0084047619047619,2.6
1994-02,-0.0865645288565355,2.96846,-0.0111449991312362,3.844731977818849,0.03861,2.5
